clinical_feature,MRI_feature,disease,rvalue,pvalue_r
Pre_UPDRS_III_med_off,rh_superiorfrontal_thickness,PD,-0.069688559,0.060019671
Pre_UPDRS_III_med_off,rh_superiorparietal_thickness,PD,0.051115238,0.168004413
Pre_UPDRS_III_med_off,rh_superiortemporal_thickness,PD,-0.074405686,0.044612433
Pre_UPDRS_III_med_off,rh_supramarginal_thickness,PD,-0.0394955,0.286892179
Pre_UPDRS_III_med_off,rh_temporalpole_thickness,PD,-0.095576245,0.009821723
Pre_UPDRS_III_med_off,rh_transversetemporal_thickness,PD,-0.036242279,0.328478379
Pre_UPDRS_III_med_off,lh_bankssts_area,PD,0.025095082,0.498716238
Pre_UPDRS_III_med_off,lh_caudalanteriorcingulate_area,PD,-0.008316538,0.822628857
Pre_UPDRS_III_med_off,lh_caudalmiddlefrontal_area,PD,0.031039647,0.402685912
Pre_UPDRS_III_med_off,lh_cuneus_area,PD,-0.003753658,0.919411389
Pre_UPDRS_III_med_off,lh_entorhinal_area,PD,-0.006792568,0.854729967
Pre_UPDRS_III_med_off,lh_frontalpole_area,PD,0.051804984,0.162331606
Pre_UPDRS_III_med_off,lh_fusiform_area,PD,-0.015192937,0.68215148
Pre_UPDRS_III_med_off,lh_inferiorparietal_area,PD,0.01648812,0.656720514
Pre_UPDRS_III_med_off,lh_inferiortemporal_area,PD,-0.007534363,0.839071261
Pre_UPDRS_III_med_off,lh_insula_area,PD,0.024908343,0.501917752
Pre_UPDRS_III_med_off,lh_isthmuscingulate_area,PD,0.011111121,0.764562621
Pre_UPDRS_III_med_off,lh_lateraloccipital_area,PD,0.012503547,0.736094577
Pre_UPDRS_III_med_off,lh_lateralorbitofrontal_area,PD,0.001420468,0.969458992
Pre_UPDRS_III_med_off,lh_lingual_area,PD,0.001793836,0.961436906
Pre_UPDRS_III_med_off,lh_medialorbitofrontal_area,PD,0.035403052,0.339809699
Pre_UPDRS_III_med_off,lh_middletemporal_area,PD,0.00672633,0.856131087
Pre_UPDRS_III_med_off,lh_paracentral_area,PD,0.043285294,0.243111639
Pre_UPDRS_III_med_off,lh_parahippocampal_area,PD,-0.053582743,0.1483765
Pre_UPDRS_III_med_off,lh_parsopercularis_area,PD,-0.004073257,0.912576189
Pre_UPDRS_III_med_off,lh_parsorbitalis_area,PD,0.02027296,0.584731368
Pre_UPDRS_III_med_off,lh_parstriangularis_area,PD,0.023796884,0.521195191
Pre_UPDRS_III_med_off,lh_pericalcarine_area,PD,-0.01740554,0.63894193
Pre_UPDRS_III_med_off,lh_postcentral_area,PD,0.021339864,0.56512014
Pre_UPDRS_III_med_off,lh_posteriorcingulate_area,PD,-0.05086729,0.170079549
Pre_UPDRS_III_med_off,lh_precentral_area,PD,0.030886193,0.405016862
Pre_UPDRS_III_med_off,lh_precuneus_area,PD,0.049201485,0.184520533
Pre_UPDRS_III_med_off,lh_rostralanteriorcingulate_area,PD,0.012016913,0.746004992
Pre_UPDRS_III_med_off,lh_rostralmiddlefrontal_area,PD,0.013117007,0.723663671
Pre_UPDRS_III_med_off,lh_superiorfrontal_area,PD,0.039326698,0.288958582
Pre_UPDRS_III_med_off,lh_superiorparietal_area,PD,0.003316412,0.928772204
Pre_UPDRS_III_med_off,lh_superiortemporal_area,PD,-0.018576991,0.616539165
Pre_UPDRS_III_med_off,lh_supramarginal_area,PD,-0.030837407,0.405759593
Pre_UPDRS_III_med_off,lh_temporalpole_area,PD,0.033760631,0.362700015
Pre_UPDRS_III_med_off,lh_transversetemporal_area,PD,-0.016384873,0.658733772
Pre_UPDRS_III_med_off,rh_bankssts_area,PD,0.00089305,0.980795996
Pre_UPDRS_III_med_off,rh_caudalanteriorcingulate_area,PD,0.019492566,0.599273133
Pre_UPDRS_III_med_off,rh_caudalmiddlefrontal_area,PD,0.027037637,0.466064838
Pre_UPDRS_III_med_off,rh_cuneus_area,PD,-0.032764558,0.377040625
Pre_UPDRS_III_med_off,rh_entorhinal_area,PD,-0.033242301,0.370119451
Pre_UPDRS_III_med_off,rh_frontalpole_area,PD,-0.017236992,0.642193108
Pre_UPDRS_III_med_off,rh_fusiform_area,PD,-0.069120951,0.062140144
Pre_UPDRS_III_med_off,rh_inferiorparietal_area,PD,0.009482137,0.798271981
Pre_UPDRS_III_med_off,rh_inferiortemporal_area,PD,-0.016147951,0.663362912
Pre_UPDRS_III_med_off,rh_insula_area,PD,0.034334883,0.354589457
Pre_UPDRS_III_med_off,rh_isthmuscingulate_area,PD,0.011911529,0.748156764
Pre_UPDRS_III_med_off,rh_lateraloccipital_area,PD,-0.039830852,0.28281652
Pre_UPDRS_III_med_off,rh_lateralorbitofrontal_area,PD,0.006109662,0.869196391
Pre_UPDRS_III_med_off,rh_lingual_area,PD,0.043959649,0.235840822
Pre_UPDRS_III_med_off,rh_medialorbitofrontal_area,PD,0.027755675,0.454302512
Pre_UPDRS_III_med_off,rh_middletemporal_area,PD,0.003701076,0.920536515
Pre_UPDRS_III_med_off,rh_paracentral_area,PD,0.089597225,0.015527245
Pre_UPDRS_III_med_off,rh_parahippocampal_area,PD,-0.043952657,0.23591541
Pre_UPDRS_III_med_off,rh_parsopercularis_area,PD,-0.02863819,0.440077346
Pre_UPDRS_III_med_off,rh_parsorbitalis_area,PD,0.054127303,0.144290151
Pre_UPDRS_III_med_off,rh_parstriangularis_area,PD,-0.024221601,0.513784153
Pre_UPDRS_III_med_off,rh_pericalcarine_area,PD,-0.00684351,0.853652714
Pre_UPDRS_III_med_off,rh_postcentral_area,PD,0.005081056,0.891067168
Pre_UPDRS_III_med_off,rh_posteriorcingulate_area,PD,-0.013959194,0.706716335
Pre_UPDRS_III_med_off,rh_precentral_area,PD,0.025654361,0.489193
Pre_UPDRS_III_med_off,rh_precuneus_area,PD,0.048054828,0.194974575
Pre_UPDRS_III_med_off,rh_rostralanteriorcingulate_area,PD,-0.017899536,0.629453084
Pre_UPDRS_III_med_off,rh_rostralmiddlefrontal_area,PD,-0.006386538,0.863325592
Pre_UPDRS_III_med_off,rh_superiorfrontal_area,PD,0.025110851,0.4984464
Pre_UPDRS_III_med_off,rh_superiorparietal_area,PD,0.060398567,0.103217647
Pre_UPDRS_III_med_off,rh_superiortemporal_area,PD,0.031984039,0.388518187
Pre_UPDRS_III_med_off,rh_supramarginal_area,PD,-0.002126992,0.954282075
Pre_UPDRS_III_med_off,rh_temporalpole_area,PD,0.04907712,0.18563393
Pre_UPDRS_III_med_off,rh_transversetemporal_area,PD,0.006292552,0.865317624
Pre_UPDRS_III_med_off,lh_bankssts_volume,PD,-0.009578876,0.796258923
Pre_UPDRS_III_med_off,lh_caudalanteriorcingulate_volume,PD,-0.038669236,0.297102213
Pre_UPDRS_III_med_off,lh_caudalmiddlefrontal_volume,PD,0.00825279,0.823966129
Pre_UPDRS_III_med_off,lh_cuneus_volume,PD,-0.011451069,0.757581368
Pre_UPDRS_III_med_off,lh_entorhinal_volume,PD,-0.062293306,0.092827906
Pre_UPDRS_III_med_off,lh_frontalpole_volume,PD,0.004220087,0.909438097
Pre_UPDRS_III_med_off,lh_fusiform_volume,PD,-0.044942889,0.225516934
Pre_UPDRS_III_med_off,lh_inferiorparietal_volume,PD,-0.01056559,0.775805541
Pre_UPDRS_III_med_off,lh_inferiortemporal_volume,PD,-0.025384996,0.493767426
Pre_UPDRS_III_med_off,lh_insula_volume,PD,-0.02296211,0.535919862
Pre_UPDRS_III_med_off,lh_isthmuscingulate_volume,PD,-0.013172397,0.722544783
Pre_UPDRS_III_med_off,lh_lateraloccipital_volume,PD,-0.018317383,0.621474225
Pre_UPDRS_III_med_off,lh_lateralorbitofrontal_volume,PD,-0.026029127,0.482866702
Pre_UPDRS_III_med_off,lh_lingual_volume,PD,-0.010841947,0.770104036
Pre_UPDRS_III_med_off,lh_medialorbitofrontal_volume,PD,-0.003725809,0.920007279
Pre_UPDRS_III_med_off,lh_middletemporal_volume,PD,-0.026979136,0.467030542
Pre_UPDRS_III_med_off,lh_paracentral_volume,PD,0.000916005,0.980302476
Pre_UPDRS_III_med_off,lh_parahippocampal_volume,PD,-0.051896563,0.161589389
Pre_UPDRS_III_med_off,lh_parsopercularis_volume,PD,-0.037012971,0.31829038
Pre_UPDRS_III_med_off,lh_parsorbitalis_volume,PD,-0.003052986,0.934416613
Pre_UPDRS_III_med_off,lh_parstriangularis_volume,PD,-0.010973892,0.767386227
Pre_UPDRS_III_med_off,lh_pericalcarine_volume,PD,0.025996629,0.483413523
Pre_UPDRS_III_med_off,lh_postcentral_volume,PD,-0.018782736,0.61264026
Pre_UPDRS_III_med_off,lh_posteriorcingulate_volume,PD,-0.067613514,0.068073434
Pre_UPDRS_III_med_off,lh_precentral_volume,PD,-0.020037427,0.589102997
Pre_UPDRS_III_med_off,lh_precuneus_volume,PD,0.053104997,0.152033601
Pre_UPDRS_III_med_off,lh_rostralanteriorcingulate_volume,PD,-0.016965347,0.647447358
Pre_UPDRS_III_med_off,lh_rostralmiddlefrontal_volume,PD,0.027223317,0.463007101
Pre_UPDRS_III_med_off,lh_superiorfrontal_volume,PD,0.035713406,0.335590461
Pre_UPDRS_III_med_off,lh_superiorparietal_volume,PD,0.017764824,0.632034722
Pre_UPDRS_III_med_off,lh_superiortemporal_volume,PD,-0.0656698,0.076402036
Pre_UPDRS_III_med_off,lh_supramarginal_volume,PD,-0.087737283,0.017816386
Pre_UPDRS_III_med_off,lh_temporalpole_volume,PD,-0.003245984,0.930280922
Pre_UPDRS_III_med_off,lh_transversetemporal_volume,PD,0.018819083,0.611952607
Pre_UPDRS_III_med_off,rh_bankssts_volume,PD,-0.001843162,0.96037737
Pre_UPDRS_III_med_off,rh_caudalanteriorcingulate_volume,PD,-0.01013691,0.784673399
Pre_UPDRS_III_med_off,rh_caudalmiddlefrontal_volume,PD,-0.005581375,0.880417724
Pre_UPDRS_III_med_off,rh_cuneus_volume,PD,0.033947479,0.360048404
Pre_UPDRS_III_med_off,rh_entorhinal_volume,PD,-0.066282774,0.073690376
Pre_UPDRS_III_med_off,rh_frontalpole_volume,PD,-0.028043836,0.449629458
Pre_UPDRS_III_med_off,rh_fusiform_volume,PD,-0.074585522,0.044098008
Pre_UPDRS_III_med_off,rh_inferiorparietal_volume,PD,-0.016660852,0.653357901
Pre_UPDRS_III_med_off,rh_inferiortemporal_volume,PD,-0.075385768,0.041869086
Pre_UPDRS_III_med_off,rh_insula_volume,PD,-0.001656219,0.964393305
Pre_UPDRS_III_med_off,rh_isthmuscingulate_volume,PD,-0.01940691,0.600879152
Pre_UPDRS_III_med_off,rh_lateraloccipital_volume,PD,-0.077926848,0.035412135
Pre_UPDRS_III_med_off,rh_lateralorbitofrontal_volume,PD,-0.025517773,0.491509719
Pre_UPDRS_III_med_off,rh_lingual_volume,PD,0.039309693,0.289167306
Pre_UPDRS_III_med_off,rh_medialorbitofrontal_volume,PD,0.002935712,0.936930517
Pre_UPDRS_III_med_off,rh_middletemporal_volume,PD,-0.024097968,0.515935802
Pre_UPDRS_III_med_off,rh_paracentral_volume,PD,0.063003038,0.089158787
Pre_UPDRS_III_med_off,rh_parahippocampal_volume,PD,-0.035691166,0.335891681
Pre_UPDRS_III_med_off,rh_parsopercularis_volume,PD,-0.038622872,0.297682224
Pre_UPDRS_III_med_off,rh_parsorbitalis_volume,PD,0.049695694,0.180144769
Pre_UPDRS_III_med_off,rh_parstriangularis_volume,PD,-0.073659811,0.046800258
Pre_UPDRS_III_med_off,rh_pericalcarine_volume,PD,0.046985519,0.205108126
Pre_UPDRS_III_med_off,rh_postcentral_volume,PD,-0.011428791,0.758038278
Pre_UPDRS_III_med_off,rh_posteriorcingulate_volume,PD,-0.005846515,0.874782751
Pre_UPDRS_III_med_off,rh_precentral_volume,PD,-0.03813188,0.303870828
Pre_UPDRS_III_med_off,rh_precuneus_volume,PD,0.050998622,0.168978027
Pre_UPDRS_III_med_off,rh_rostralanteriorcingulate_volume,PD,-0.044495275,0.230176176
Pre_UPDRS_III_med_off,rh_rostralmiddlefrontal_volume,PD,-0.005546028,0.881169402
Pre_UPDRS_III_med_off,rh_superiorfrontal_volume,PD,0.016322305,0.659954998
Pre_UPDRS_III_med_off,rh_superiorparietal_volume,PD,0.063636473,0.085983405
Pre_UPDRS_III_med_off,rh_superiortemporal_volume,PD,0.001698857,0.96347727
Pre_UPDRS_III_med_off,rh_supramarginal_volume,PD,-0.06248931,0.09180273
Pre_UPDRS_III_med_off,rh_temporalpole_volume,PD,-0.001117143,0.97597845
Pre_UPDRS_III_med_off,rh_transversetemporal_volume,PD,-0.000489194,0.989479729
Pre_UPDRS_III_med_off,Brainstem,PD,-0.031207474,0.40014584
Pre_UPDRS_III_med_off,cerebellum_total,PD,-0.022976879,0.53565755
Pre_UPDRS_III_med_off,GMV,PD,-0.000691295,0.985133917
Pre_UPDRS_III_med_off,mean_thickness,PD,-0.052946684,0.153260456
Pre_UPDRS_III_med_off,sGMV,PD,-0.011489947,0.75678421
Pre_UPDRS_III_med_off,TCV,PD,0.046687354,0.208000708
Pre_UPDRS_III_med_off,total_surface_arrea,PD,0.03260348,0.379392031
Pre_UPDRS_III_med_off,CSF,PD,0.088471504,0.016879678
Pre_UPDRS_III_med_off,WMV,PD,0.010668012,0.773691054
EDSS,lh.accumbens.area.volume,MS,-0.122941436,0.019799289
EDSS,lh.amygdala.volume,MS,-0.042670081,0.420225418
EDSS,lh.caudate.volume,MS,-0.198940768,0.000148098
EDSS,lh.hippocampus.volume,MS,-0.157696651,0.002733007
EDSS,lh.pallidum.volume,MS,-0.124098894,0.018660845
EDSS,lh.putamen.volume,MS,-0.255548858,9.26E-07
EDSS,lh.thalamus.volume,MS,-0.184254012,0.000449744
EDSS,lh.ventraldc.volume,MS,-0.131905519,0.012367688
EDSS,rh.accumbens.area.volume,MS,-0.198814019,0.000149577
EDSS,rh.amygdala.volume,MS,0.010798371,0.838437642
EDSS,rh.caudate.volume,MS,-0.171469918,0.001107265
EDSS,rh.hippocampus.volume,MS,-0.118100753,0.025239153
EDSS,rh.pallidum.volume,MS,-0.074077252,0.161335629
EDSS,rh.putamen.volume,MS,-0.291368977,1.87E-08
EDSS,rh.thalamus.volume,MS,-0.178942007,0.000658799
EDSS,rh.ventraldc.volume,MS,-0.139620073,0.008068621
EDSS,lh_bankssts_thickness,MS,0.015499036,0.769783387
EDSS,lh_caudalanteriorcingulate_thickness,MS,-0.023637807,0.655327879
EDSS,lh_caudalmiddlefrontal_thickness,MS,0.029319588,0.579778317
EDSS,lh_cuneus_thickness,MS,-0.072757601,0.168953018
EDSS,lh_entorhinal_thickness,MS,-0.071105249,0.178865727
EDSS,lh_frontalpole_thickness,MS,0.06951989,0.188775331
EDSS,lh_fusiform_thickness,MS,-0.078857688,0.135895289
EDSS,lh_inferiorparietal_thickness,MS,0.108901642,0.039176059
EDSS,lh_inferiortemporal_thickness,MS,-0.008363845,0.874518
EDSS,lh_insula_thickness,MS,-0.102017804,0.05345069
EDSS,lh_isthmuscingulate_thickness,MS,-0.078997723,0.135199491
EDSS,lh_lateraloccipital_thickness,MS,0.039243231,0.458544578
EDSS,lh_lateralorbitofrontal_thickness,MS,-0.008120688,0.878137261
EDSS,lh_lingual_thickness,MS,-0.038884658,0.462663878
EDSS,lh_medialorbitofrontal_thickness,MS,-0.034529059,0.514307537
EDSS,lh_middletemporal_thickness,MS,-0.045118642,0.394031515
EDSS,lh_paracentral_thickness,MS,-0.03910511,0.46012889
EDSS,lh_parahippocampal_thickness,MS,0.01835026,0.728963662
EDSS,lh_parsopercularis_thickness,MS,-0.043784114,0.408183753
EDSS,lh_parsorbitalis_thickness,MS,-0.066526555,0.20857416
EDSS,lh_parstriangularis_thickness,MS,-0.021086036,0.690501709
EDSS,lh_pericalcarine_thickness,MS,-0.013125343,0.804263523
EDSS,lh_postcentral_thickness,MS,-0.009698203,0.854705295
EDSS,lh_posteriorcingulate_thickness,MS,-0.049551888,0.349183015
EDSS,lh_precentral_thickness,MS,-0.021136473,0.689799686
EDSS,lh_precuneus_thickness,MS,0.034056648,0.520082932
EDSS,lh_rostralanteriorcingulate_thickness,MS,0.054846831,0.300036482
EDSS,lh_rostralmiddlefrontal_thickness,MS,-0.006330612,0.904854791
EDSS,lh_superiorfrontal_thickness,MS,-0.04720015,0.372557315
EDSS,lh_superiorparietal_thickness,MS,0.013690622,0.796015098
EDSS,lh_superiortemporal_thickness,MS,-0.00846321,0.87303976
EDSS,lh_supramarginal_thickness,MS,0.063885648,0.2272502
EDSS,lh_temporalpole_thickness,MS,-0.036898734,0.485846369
EDSS,lh_transversetemporal_thickness,MS,-0.12552877,0.017333532
EDSS,rh_bankssts_thickness,MS,-0.000311304,0.995310227
EDSS,rh_caudalanteriorcingulate_thickness,MS,0.051684272,0.328809442
EDSS,rh_caudalmiddlefrontal_thickness,MS,0.022898936,0.665438738
EDSS,rh_cuneus_thickness,MS,-0.011881362,0.822490821
EDSS,rh_entorhinal_thickness,MS,-0.094093417,0.074985927
EDSS,rh_frontalpole_thickness,MS,0.105161579,0.046469608
EDSS,rh_fusiform_thickness,MS,-0.056204486,0.288213529
EDSS,rh_inferiorparietal_thickness,MS,0.1241965,0.018567503
EDSS,rh_inferiortemporal_thickness,MS,0.059339821,0.262119146
EDSS,rh_insula_thickness,MS,-0.02531594,0.632598686
EDSS,rh_isthmuscingulate_thickness,MS,-0.033894113,0.522077644
EDSS,rh_lateraloccipital_thickness,MS,0.08798958,0.095996524
EDSS,rh_lateralorbitofrontal_thickness,MS,0.098827002,0.061406714
EDSS,rh_lingual_thickness,MS,0.001107047,0.983323514
EDSS,rh_medialorbitofrontal_thickness,MS,0.085609875,0.105362767
EDSS,rh_middletemporal_thickness,MS,0.055687804,0.292675584
EDSS,rh_paracentral_thickness,MS,-0.016000194,0.762558696
EDSS,rh_parahippocampal_thickness,MS,-0.005156062,0.922445777
EDSS,rh_parsopercularis_thickness,MS,0.037251204,0.481686703
EDSS,rh_parsorbitalis_thickness,MS,0.07959543,0.132260417
EDSS,rh_parstriangularis_thickness,MS,0.074151806,0.160913121
EDSS,rh_pericalcarine_thickness,MS,-0.050928044,0.335945145
EDSS,rh_postcentral_thickness,MS,0.100363206,0.057462164
EDSS,rh_posteriorcingulate_thickness,MS,-0.068615305,0.194607248
EDSS,rh_precentral_thickness,MS,-0.014078253,0.790371897
EDSS,rh_precuneus_thickness,MS,-0.002083173,0.968624991
EDSS,rh_rostralanteriorcingulate_thickness,MS,0.088613534,0.093653864
EDSS,rh_rostralmiddlefrontal_thickness,MS,0.081839034,0.121666141
EDSS,rh_superiorfrontal_thickness,MS,0.032861025,0.534847188
EDSS,rh_superiorparietal_thickness,MS,0.09482738,0.072733073
EDSS,rh_superiortemporal_thickness,MS,0.059153963,0.263619127
EDSS,rh_supramarginal_thickness,MS,0.036490239,0.490691316
EDSS,rh_temporalpole_thickness,MS,-0.005476757,0.917638673
EDSS,rh_transversetemporal_thickness,MS,0.101520729,0.054630579
EDSS,lh_bankssts_area,MS,-0.112901857,0.032470789
EDSS,lh_caudalanteriorcingulate_area,MS,-0.01924845,0.71625543
EDSS,lh_caudalmiddlefrontal_area,MS,-0.059415672,0.261508679
EDSS,lh_cuneus_area,MS,-0.091299377,0.084086376
EDSS,lh_entorhinal_area,MS,-0.132616918,0.011900301
EDSS,lh_frontalpole_area,MS,0.03501135,0.508445816
EDSS,lh_fusiform_area,MS,-0.085030736,0.107748067
EDSS,lh_inferiorparietal_area,MS,-0.190005173,0.000293961
EDSS,lh_inferiortemporal_area,MS,-0.246225118,2.34E-06
EDSS,lh_insula_area,MS,-0.210680804,5.74E-05
EDSS,lh_isthmuscingulate_area,MS,-0.147735544,0.005034258
EDSS,lh_lateraloccipital_area,MS,-0.186687946,0.000376244
EDSS,lh_lateralorbitofrontal_area,MS,-0.17359132,0.000957504
EDSS,lh_lingual_area,MS,-0.124832268,0.017969408
EDSS,lh_medialorbitofrontal_area,MS,-0.136005169,0.009881707
EDSS,lh_middletemporal_area,MS,-0.237191435,5.53E-06
EDSS,lh_paracentral_area,MS,-0.10256158,0.052184298
EDSS,lh_parahippocampal_area,MS,-0.094149761,0.074810993
EDSS,lh_parsopercularis_area,MS,-0.104700741,0.047442449
EDSS,lh_parsorbitalis_area,MS,-0.067330557,0.203114741
EDSS,lh_parstriangularis_area,MS,-0.118489202,0.024759472
EDSS,lh_pericalcarine_area,MS,-0.09402645,0.075194272
EDSS,lh_postcentral_area,MS,-0.094845379,0.072678527
EDSS,lh_posteriorcingulate_area,MS,-0.165888229,0.001610201
EDSS,lh_precentral_area,MS,-0.111393596,0.034874125
EDSS,lh_precuneus_area,MS,-0.212894145,4.77E-05
EDSS,lh_rostralanteriorcingulate_area,MS,-0.116292061,0.027579531
EDSS,lh_rostralmiddlefrontal_area,MS,-0.087587667,0.097530094
EDSS,lh_superiorfrontal_area,MS,-0.109510666,0.038085261
EDSS,lh_superiorparietal_area,MS,-0.251862794,1.34E-06
EDSS,lh_superiortemporal_area,MS,-0.100106064,0.058107423
EDSS,lh_supramarginal_area,MS,-0.160495544,0.00228729
EDSS,lh_temporalpole_area,MS,-0.059588227,0.260123559
EDSS,lh_transversetemporal_area,MS,-0.032770833,0.535969409
EDSS,rh_bankssts_area,MS,-0.190155819,0.000290656
EDSS,rh_caudalanteriorcingulate_area,MS,-0.035183272,0.506364745
EDSS,rh_caudalmiddlefrontal_area,MS,-0.059892754,0.257691438
EDSS,rh_cuneus_area,MS,-0.122390985,0.020361566
EDSS,rh_entorhinal_area,MS,0.000149431,0.997748817
EDSS,rh_frontalpole_area,MS,-0.012521338,0.813101066
EDSS,rh_fusiform_area,MS,-0.222633362,2.07E-05
EDSS,rh_inferiorparietal_area,MS,-0.266030017,3.13E-07
EDSS,rh_inferiortemporal_area,MS,-0.210523952,5.82E-05
EDSS,rh_insula_area,MS,-0.21383471,4.41E-05
EDSS,rh_isthmuscingulate_area,MS,-0.137440868,0.009122315
EDSS,rh_lateraloccipital_area,MS,-0.202255503,0.000113953
EDSS,rh_lateralorbitofrontal_area,MS,-0.181567809,0.000546228
EDSS,rh_lingual_area,MS,-0.115705497,0.028377503
EDSS,rh_medialorbitofrontal_area,MS,-0.1630682,0.001937172
EDSS,rh_middletemporal_area,MS,-0.24650709,2.27E-06
EDSS,rh_paracentral_area,MS,-0.102529544,0.052258207
EDSS,rh_parahippocampal_area,MS,-0.025624311,0.628458519
EDSS,rh_parsopercularis_area,MS,-0.10215217,0.053135413
EDSS,rh_parsorbitalis_area,MS,-0.141228285,0.00736206
EDSS,rh_parstriangularis_area,MS,0.002556307,0.961504032
EDSS,rh_pericalcarine_area,MS,-0.132151063,0.012204568
EDSS,rh_postcentral_area,MS,-0.154449297,0.003348244
EDSS,rh_posteriorcingulate_area,MS,-0.163438551,0.001891018
EDSS,rh_precentral_area,MS,-0.127627222,0.015535022
EDSS,rh_precuneus_area,MS,-0.11336756,0.031757871
EDSS,rh_rostralanteriorcingulate_area,MS,-0.035719275,0.499905344
EDSS,rh_rostralmiddlefrontal_area,MS,-0.089690034,0.089719659
EDSS,rh_superiorfrontal_area,MS,-0.098452322,0.06240193
EDSS,rh_superiorparietal_area,MS,-0.170286014,0.001199941
EDSS,rh_superiortemporal_area,MS,-0.233387893,7.88E-06
EDSS,rh_supramarginal_area,MS,-0.149496067,0.004530677
EDSS,rh_temporalpole_area,MS,-0.030942703,0.558967482
EDSS,rh_transversetemporal_area,MS,-0.232167439,8.81E-06
EDSS,lh_bankssts_volume,MS,-0.108322576,0.040237588
EDSS,lh_caudalanteriorcingulate_volume,MS,-0.050717542,0.337948951
EDSS,lh_caudalmiddlefrontal_volume,MS,0.024453754,0.644235009
EDSS,lh_cuneus_volume,MS,-0.087095359,0.099435078
EDSS,lh_entorhinal_volume,MS,-0.065870801,0.21310474
EDSS,lh_frontalpole_volume,MS,0.13386678,0.011116812
EDSS,lh_fusiform_volume,MS,-0.119171392,0.023936078
EDSS,lh_inferiorparietal_volume,MS,-0.162996521,0.001946223
EDSS,lh_inferiortemporal_volume,MS,-0.120359599,0.022558325
EDSS,lh_insula_volume,MS,-0.168623086,0.001342195
EDSS,lh_isthmuscingulate_volume,MS,-0.197655185,0.000163758
EDSS,lh_lateraloccipital_volume,MS,-0.103056526,0.051053445
EDSS,lh_lateralorbitofrontal_volume,MS,-0.068162992,0.197572221
EDSS,lh_lingual_volume,MS,-0.162710697,0.0019827
EDSS,lh_medialorbitofrontal_volume,MS,0.005615872,0.915554319
EDSS,lh_middletemporal_volume,MS,-0.121037443,0.021803521
EDSS,lh_paracentral_volume,MS,-0.012174774,0.818182626
EDSS,lh_parahippocampal_volume,MS,-0.05624259,0.28788629
EDSS,lh_parsopercularis_volume,MS,-0.100450469,0.057244544
EDSS,lh_parsorbitalis_volume,MS,0.002879325,0.95664415
EDSS,lh_parstriangularis_volume,MS,-0.096865571,0.066764952
