Index,MRI_measure,disease,pvalue,cohens_d,cohens_d_CI_low,cohens_d_CI_high,Overlap,Overlap_CI_low,Overlap_CI_high
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,PD,7.74E-08,0.217683897,0.138265343,0.297058277,0.899077534,0.860581165,0.919921205
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,CSVD,0.857151705,0.011526444,-0.113951306,0.136998404,0.908422534,0.836096642,0.9384943
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,MS,0.698263363,0.025296283,-0.102569526,0.153148603,0.965514133,0.896058102,0.963273246
rh.aparc.volume.table_rh_caudalmiddlefrontal_volume_loop_our_model.rds,rh_caudalmiddlefrontal_volume,NMOSD,4.25E-05,0.314633652,0.16393097,0.465109076,0.887315497,0.806347595,0.915549406
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,MCI,0.660141274,-0.043253248,-0.235903606,0.149449566,0.893561785,0.803643916,0.924163707
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,AD,0.025398166,0.149268661,0.018380764,0.280073651,0.907664261,0.838986355,0.937395013
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,PD,0.008471025,0.106419691,0.027190583,0.185627095,0.952944938,0.901874029,0.962928038
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,CSVD,0.002544606,-0.193709232,-0.319428022,-0.06789145,0.936543737,0.855591631,0.936258209
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,MS,0.828412477,-0.014142379,-0.141994154,0.113716936,0.943668529,0.873645281,0.954035305
rh.aparc.volume.table_rh_cuneus_volume_loop_our_model.rds,rh_cuneus_volume,NMOSD,0.002291948,0.233743344,0.083483446,0.383833531,0.867150313,0.784269938,0.911853657
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,MCI,0.000186136,0.37070267,0.176172868,0.564789955,0.842344225,0.735209988,0.888511276
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,AD,3.23E-24,0.696923985,0.562160702,0.831320355,0.682169312,0.629579606,0.741200607
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,PD,5.35E-40,0.544404665,0.463734738,0.624967256,0.775506235,0.735807282,0.807319923
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,CSVD,0.183181015,-0.085270762,-0.210779815,0.040282035,0.925870699,0.870590643,0.941882328
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,MS,0.063360782,0.121258299,-0.006745569,0.249197648,0.834590913,0.770878306,0.871582327
rh.aparc.volume.table_rh_entorhinal_volume_loop_our_model.rds,rh_entorhinal_volume,NMOSD,0.016791005,0.183046288,0.033002222,0.332957153,0.879005704,0.78975193,0.906943954
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,MCI,0.004629344,-0.279877278,-0.473307893,-0.086110259,0.852943584,0.738414604,0.895581844
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,AD,0.826308525,0.014633499,-0.116036601,0.145295469,0.901127838,0.836341423,0.925047869
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,PD,4.14E-25,-0.422732458,-0.502732305,-0.342648118,0.795976105,0.757304145,0.824082547
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,CSVD,0.010600686,0.163921943,0.038195243,0.289564775,0.870838289,0.799837374,0.899599728
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,MS,6.57E-06,-0.295703535,-0.424177583,-0.167073446,0.85747073,0.790602115,0.903727985
rh.aparc.volume.table_rh_frontalpole_volume_loop_our_model.rds,rh_frontalpole_volume,NMOSD,1.70E-14,-0.598840398,-0.751620062,-0.445640859,0.721139203,0.657148257,0.78452236
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,MCI,0.076533139,0.174534233,-0.0185932,0.367450699,0.881092046,0.756956205,0.91006697
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,AD,2.11E-23,0.683519877,0.548906849,0.817772332,0.689382494,0.625349948,0.734199919
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,PD,2.01E-32,0.485841935,0.405471322,0.566116086,0.818990738,0.776521975,0.847333859
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,CSVD,0.43925078,-0.049535959,-0.175016359,0.07596987,0.965214961,0.890315374,0.961659665
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,MS,2.90E-09,0.391066642,0.261891785,0.520036776,0.816150451,0.75365821,0.863956941
rh.aparc.volume.table_rh_fusiform_volume_loop_our_model.rds,rh_fusiform_volume,NMOSD,2.53E-11,0.518040178,0.365697267,0.670016169,0.778135469,0.71167028,0.835590214
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,MCI,0.523458022,0.062767929,-0.129971689,0.255431454,0.866153325,0.773111071,0.900537141
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,AD,7.35E-24,0.691085612,0.556388113,0.825418965,0.659009293,0.593119837,0.707904858
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,PD,1.55E-15,0.324143382,0.244430007,0.403791434,0.861583713,0.822405408,0.8872782
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,CSVD,0.042288817,-0.130171296,-0.25574482,-0.004531073,0.870835899,0.813821802,0.905859905
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,MS,7.94E-05,0.258572129,0.130115674,0.386891861,0.891031469,0.820932972,0.934367378
rh.aparc.volume.table_rh_inferiorparietal_volume_loop_our_model.rds,rh_inferiorparietal_volume,NMOSD,0.021485408,0.175983079,0.025965308,0.325872731,0.881776837,0.800330526,0.91697128
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,MCI,0.072961856,0.176701032,-0.016436892,0.36962536,0.880258081,0.777472161,0.927674567
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,AD,7.50E-25,0.707224462,0.572343896,0.841733277,0.687091885,0.614974136,0.742244432
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,PD,2.37E-23,0.406276813,0.326260892,0.486211419,0.834796409,0.793991984,0.863769193
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,CSVD,0.039939829,-0.131694063,-0.257270325,-0.006050318,0.90178147,0.833499719,0.914074274
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,MS,4.61E-22,0.646085781,0.51476851,0.777074923,0.735736474,0.675220179,0.786983149
rh.aparc.volume.table_rh_inferiortemporal_volume_loop_our_model.rds,rh_inferiortemporal_volume,NMOSD,1.18E-06,0.37437285,0.223266104,0.525210481,0.818081933,0.732347482,0.863543633
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,MCI,0.01580937,0.238199281,0.044716972,0.431394593,0.868811218,0.759407909,0.911868733
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,AD,3.65E-17,0.573007783,0.439530455,0.70617804,0.724061871,0.661504023,0.767513684
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,PD,6.87E-19,0.361478391,0.281635535,0.441248604,0.853384743,0.817788468,0.884634845
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,CSVD,0.16364731,0.089239208,-0.036320042,0.214752696,0.928985599,0.855145432,0.944537953
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,MS,1.27E-19,0.60455301,0.473651397,0.735145781,0.75120822,0.693755983,0.802247842
rh.aparc.volume.table_rh_insula_volume_loop_our_model.rds,rh_insula_volume,NMOSD,1.44E-08,0.438140996,0.286531353,0.589437533,0.788659028,0.708626666,0.838510806
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,MCI,0.027824409,0.21699266,0.023639289,0.410084207,0.870115181,0.766225885,0.924306276
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,AD,3.66E-19,0.610171548,0.476332921,0.743684802,0.727529398,0.656887124,0.770978444
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,PD,5.01E-10,0.252194173,0.172692164,0.331645108,0.8807145,0.84362209,0.905845058
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,CSVD,0.294140806,-0.067196764,-0.192688823,0.058329774,0.917185898,0.847196221,0.933434515
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,MS,0.001590129,0.206590316,0.078340351,0.33473072,0.907730557,0.834973112,0.940254624
rh.aparc.volume.table_rh_isthmuscingulate_volume_loop_our_model.rds,rh_isthmuscingulate_volume,NMOSD,0.00040533,0.271394352,0.120943343,0.421648741,0.90186347,0.818540237,0.928126826
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,MCI,0.763935428,0.029539079,-0.163143334,0.222185672,0.876302224,0.771695361,0.906515479
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,AD,9.67E-12,0.460148152,0.327637767,0.592408661,0.779952033,0.718572026,0.831003338
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,PD,1.15E-20,0.379880937,0.299969314,0.459716327,0.842447511,0.803448884,0.869060549
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,CSVD,0.004862297,-0.180691158,-0.306375033,-0.054914886,0.912725364,0.844335165,0.923560526
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,MS,1.66E-09,0.397166512,0.267952006,0.52617323,0.827526572,0.767309726,0.87554444
rh.aparc.volume.table_rh_lateraloccipital_volume_loop_our_model.rds,rh_lateraloccipital_volume,NMOSD,4.26E-15,0.613184787,0.459821258,0.766119271,0.763614073,0.698218582,0.815783291
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,MCI,0.742959029,-0.032256156,-0.224903125,0.160429983,0.956715724,0.851515887,0.960762993
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,AD,1.40E-11,0.456419943,0.323938112,0.588652858,0.773796237,0.707758814,0.824230128
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,PD,1.20E-09,0.246517273,0.167029783,0.32595483,0.910071245,0.872474559,0.927554484
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,CSVD,0.076202086,-0.113635852,-0.239182002,0.011968507,0.938919781,0.876957529,0.95551614
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,MS,0.504932457,-0.043510662,-0.171368179,0.084370033,0.899892697,0.836050864,0.936111204
rh.aparc.volume.table_rh_lateralorbitofrontal_volume_loop_our_model.rds,rh_lateralorbitofrontal_volume,NMOSD,0.064926651,-0.141170482,-0.290969552,0.00873138,0.872015327,0.794060032,0.908691478
rh.aparc.volume.table_rh_lingual_volume_loop_our_model.rds,rh_lingual_volume,MCI,0.056720612,0.187824018,-0.005369514,0.380790638,0.866243343,0.758735087,0.913834402
rh.aparc.volume.table_rh_lingual_volume_loop_our_model.rds,rh_lingual_volume,AD,1.75E-05,0.287902831,0.156482726,0.41916421,0.870481678,0.797249863,0.910871578
rh.aparc.volume.table_rh_lingual_volume_loop_our_model.rds,rh_lingual_volume,PD,9.97E-19,0.359757744,0.279921166,0.439522045,0.855930892,0.813186159,0.889305921
rh.aparc.volume.table_rh_lingual_volume_loop_our_model.rds,rh_lingual_volume,CSVD,0.880358244,0.009638271,-0.115838761,0.135110348,0.935679754,0.854477642,0.941520574
rh.aparc.volume.table_rh_lingual_volume_loop_our_model.rds,rh_lingual_volume,MS,1.01E-07,0.350144103,0.221220402,0.478883858,0.854874285,0.782631714,0.896147491
rh.aparc.volume.table_rh_lingual_volume_loop_our_model.rds,rh_lingual_volume,NMOSD,5.01E-18,0.679527828,0.525359423,0.833225364,0.733110832,0.668371994,0.795516887
rh.aparc.volume.table_rh_medialorbitofrontal_volume_loop_our_model.rds,rh_medialorbitofrontal_volume,MCI,0.015413172,-0.239117366,-0.432317395,-0.045629174,0.89063568,0.775777584,0.92068635
rh.aparc.volume.table_rh_medialorbitofrontal_volume_loop_our_model.rds,rh_medialorbitofrontal_volume,AD,6.21E-05,0.268259691,0.136933867,0.399437436,0.846517655,0.778374498,0.88184096
rh.aparc.volume.table_rh_medialorbitofrontal_volume_loop_our_model.rds,rh_medialorbitofrontal_volume,PD,2.20E-07,-0.209887316,-0.289246019,-0.130485998,0.901702228,0.851399694,0.921144621
rh.aparc.volume.table_rh_medialorbitofrontal_volume_loop_our_model.rds,rh_medialorbitofrontal_volume,CSVD,0.344037181,0.060604912,-0.06491332,0.18609206,0.910471354,0.834754342,0.938622142
rh.aparc.volume.table_rh_medialorbitofrontal_volume_loop_our_model.rds,rh_medialorbitofrontal_volume,MS,0.000549559,-0.22618259,-0.354385537,-0.097859807,0.890200733,0.809672338,0.923169235
rh.aparc.volume.table_rh_medialorbitofrontal_volume_loop_our_model.rds,rh_medialorbitofrontal_volume,NMOSD,1.11E-07,-0.409622085,-0.560704188,-0.25824643,0.825924712,0.748963453,0.863067425
rh.aparc.volume.table_rh_middletemporal_volume_loop_our_model.rds,rh_middletemporal_volume,MCI,0.0958065,0.16408872,-0.028989776,0.356968756,0.876190132,0.765285712,0.909319761
rh.aparc.volume.table_rh_middletemporal_volume_loop_our_model.rds,rh_middletemporal_volume,AD,3.73E-29,0.774329873,0.638647083,0.909610143,0.657770139,0.600442775,0.715347517
rh.aparc.volume.table_rh_middletemporal_volume_loop_our_model.rds,rh_middletemporal_volume,PD,1.58E-21,0.388515671,0.308570664,0.468382773,0.841289257,0.801483864,0.868357162
rh.aparc.volume.table_rh_middletemporal_volume_loop_our_model.rds,rh_middletemporal_volume,CSVD,0.020120359,-0.149029838,-0.274639937,-0.023343478,0.880312816,0.809435791,0.903555415
rh.aparc.volume.table_rh_middletemporal_volume_loop_our_model.rds,rh_middletemporal_volume,MS,0.256995399,0.073987834,-0.053929647,0.201865897,0.922159047,0.853252663,0.938843736
rh.aparc.volume.table_rh_middletemporal_volume_loop_our_model.rds,rh_middletemporal_volume,NMOSD,0.497387419,0.051846284,-0.097861338,0.201516091,0.913469649,0.828204938,0.936506961
rh.aparc.volume.table_rh_paracentral_volume_loop_our_model.rds,rh_paracentral_volume,MCI,0.615325646,0.049429247,-0.143284204,0.242082805,0.903803956,0.801831307,0.941367637
rh.aparc.volume.table_rh_paracentral_volume_loop_our_model.rds,rh_paracentral_volume,AD,0.00059261,0.229816882,0.098657602,0.360849033,0.851792859,0.791115017,0.878572915
rh.aparc.volume.table_rh_paracentral_volume_loop_our_model.rds,rh_paracentral_volume,PD,0.0266016,0.089610593,0.010399509,0.168803414,0.938565956,0.897900434,0.954040695
rh.aparc.volume.table_rh_paracentral_volume_loop_our_model.rds,rh_paracentral_volume,CSVD,0.003151973,-0.189487896,-0.315195038,-0.06368385,0.903300351,0.834617373,0.920763015
rh.aparc.volume.table_rh_paracentral_volume_loop_our_model.rds,rh_paracentral_volume,MS,0.019696101,-0.152390089,-0.280389324,-0.024309871,0.895764868,0.832293843,0.919081376
rh.aparc.volume.table_rh_paracentral_volume_loop_our_model.rds,rh_paracentral_volume,NMOSD,0.044719724,-0.153558962,-0.303387509,-0.003618488,0.846931896,0.754242898,0.873708214
rh.aparc.volume.table_rh_parahippocampal_volume_loop_our_model.rds,rh_parahippocampal_volume,MCI,0.000147094,0.376637143,0.182050763,0.570774168,0.777228468,0.681792242,0.84649311
rh.aparc.volume.table_rh_parahippocampal_volume_loop_our_model.rds,rh_parahippocampal_volume,AD,5.69E-29,0.771559737,0.635911301,0.906806842,0.683810278,0.624417879,0.724205062
rh.aparc.volume.table_rh_parahippocampal_volume_loop_our_model.rds,rh_parahippocampal_volume,PD,1.75E-23,0.407529523,0.327508473,0.487469012,0.830849107,0.793246919,0.85710277
rh.aparc.volume.table_rh_parahippocampal_volume_loop_our_model.rds,rh_parahippocampal_volume,CSVD,0.119286178,-0.099814229,-0.225340725,0.02576343,0.912249568,0.846681001,0.924203862
rh.aparc.volume.table_rh_parahippocampal_volume_loop_our_model.rds,rh_parahippocampal_volume,MS,1.69E-10,0.421362945,0.291985429,0.550520527,0.789947361,0.722389832,0.834282988
rh.aparc.volume.table_rh_parahippocampal_volume_loop_our_model.rds,rh_parahippocampal_volume,NMOSD,8.57E-10,0.4750882,0.323153693,0.626684592,0.818388766,0.737033511,0.874499
rh.aparc.volume.table_rh_parsopercularis_volume_loop_our_model.rds,rh_parsopercularis_volume,MCI,0.694511325,-0.038631314,-0.231279842,0.154064117,0.947278869,0.844730214,0.954699587
rh.aparc.volume.table_rh_parsopercularis_volume_loop_our_model.rds,rh_parsopercularis_volume,AD,2.99E-12,0.471717061,0.339116647,0.604061627,0.789261336,0.721857922,0.837705788
rh.aparc.volume.table_rh_parsopercularis_volume_loop_our_model.rds,rh_parsopercularis_volume,PD,0.001200052,0.130970178,0.051709756,0.210203929,0.920208687,0.879684599,0.939859116
rh.aparc.volume.table_rh_parsopercularis_volume_loop_our_model.rds,rh_parsopercularis_volume,CSVD,0.343372041,0.060688544,-0.064829784,0.186175752,0.893509023,0.831714985,0.920740488
rh.aparc.volume.table_rh_parsopercularis_volume_loop_our_model.rds,rh_parsopercularis_volume,MS,0.50910167,-0.04308561,-0.170942948,0.084794695,0.935539773,0.853867337,0.953043771
rh.aparc.volume.table_rh_parsopercularis_volume_loop_our_model.rds,rh_parsopercularis_volume,NMOSD,0.963737074,-0.003472957,-0.153135345,0.146191958,0.921321823,0.842410943,0.950706166
rh.aparc.volume.table_rh_parsorbitalis_volume_loop_our_model.rds,rh_parsorbitalis_volume,MCI,0.418281489,-0.079640278,-0.272322681,0.113138634,0.907712344,0.800100361,0.933300282
rh.aparc.volume.table_rh_parsorbitalis_volume_loop_our_model.rds,rh_parsorbitalis_volume,AD,6.53E-06,0.302348125,0.170854728,0.433674993,0.834068995,0.771914618,0.872589723
rh.aparc.volume.table_rh_parsorbitalis_volume_loop_our_model.rds,rh_parsorbitalis_volume,PD,4.83E-05,0.164421814,0.085109163,0.243701033,0.919453723,0.878936804,0.935647478
rh.aparc.volume.table_rh_parsorbitalis_volume_loop_our_model.rds,rh_parsorbitalis_volume,CSVD,0.553290667,-0.037965628,-0.163441052,0.087529281,0.962681974,0.880334279,0.954537418
rh.aparc.volume.table_rh_parsorbitalis_volume_loop_our_model.rds,rh_parsorbitalis_volume,MS,0.572010173,0.036875601,-0.090999046,0.164730614,0.875763085,0.820931623,0.910033293
